,District,School Code,School Name,number,score,vote
0,Alameda City Unified,1,District Students in NPS,466,19.7210300429,0.643058547424
1,San Diego Unified,3733508,La Jolla High,1225,69.4130612245,0.643146674673
2,Modesto City High,110593,James C. Enochs High,1398,55.9020028612,0.503361941726
3,Winters Joint Unified,5738505,Winters High,226,53.1460176991,0.646812957158
4,Holtville Unified,1335306,Holtville High,31,70.8387096774,0.586666666667
5,Apple Valley Unified,3630423,Apple Valley High,1222,46.8453355155,0.412444444444
6,Simi Valley Unified,5630249,Monte Vista,74,40.7027027027,0.502965372106
7,Ferndale Unified,1232909,Ferndale High,83,48.0843373494,0.414024975985
8,Oakdale Joint Unified,5031950,East Stanislaus High,30,3.16666666667,0.381089459699
9,Hemet Unified,3330065,Alessandro High,150,9.74,0.467771639042
10,Redlands Unified,118802,Citrus Valley High,1045,50.4,0.455927591103
11,Dixon Unified,4832259,Dixon High,715,52.5986013986,0.670484122853
12,Fillmore Unified,5632021,Fillmore Senior High,109,62.1743119266,0.614634146341
13,Coronado Unified,3731478,Coronado High,1179,65.925360475,0.631088082902
14,Liberty Union High,730457,Freedom High,1275,51.4235294118,0.567729804007
15,Shasta Union High,4530200,Pioneer Continuation High,49,4.22448979592,0.35168792198
16,West Contra Costa Unified,732164,De Anza Senior High,69,46.3768115942,0.8259762309
17,Bret Harte Union High,532507,Bret Harte Union High,704,50.328125,0.348512011474
18,Ojai Unified,5634076,Nordhoff High,690,50.6333333333,0.733727810651
19,San Marcos Unified,3737632,San Marcos High,1402,74.9964336662,0.556289356474
20,Garden Grove Unified,3032752,Garden Grove High,431,44.8584686775,0.646146252027
21,Corona-Norco Unified,110627,Eleanor Roosevelt High,991,47.6104944501,0.469943247562
22,San Jose Unified,4330502,Liberty High (Alternative,16,0.0,0.723253757737
23,Shasta Union High,4530218,Freedom High,13,15.0,0.35168792198
24,Riverside Unified,3336237,Polytechnic High,1429,48.4723582925,0.55196454629
25,Sweetwater Union High,3731502,San Ysidro High,12,67.0,0.653173965448
26,Porterville Unified,5430624,"Citrus High, Cont.",24,8.0,0.288544358312
27,North Monterey County Unified,2730034,North Monterey County High,277,37.8628158845,0.724327897752
28,Center Joint Unified,3430451,"McClellan High, Cont.",26,15.0,0.514728477984
29,Clovis Unified,1030196,Clovis West High,1434,67.0676429568,0.410257742673
30,Chaffey Joint Union High,3631157,Colony High,315,47.1904761905,0.584564584732
31,Windsor Unified,4930228,Windsor High,1206,51.0854063018,0.690663417876
32,Poway Unified,118935,Del Norte High,1366,58.5021961933,0.480098943108
33,Murrieta Valley Unified,118794,Murrieta Mesa High,1488,56.5490591398,0.551023137622
34,San Diego Unified,3730371,San Diego SCPA,209,68.3301435407,0.639748894279
35,Rim of the World Unified,3635265,Rim of the World Senior High,1153,44.8291413703,0.416916018352
36,Lake Elsinore Unified,3330115,Ortega High,15,13.0,0.418744769874
37,Murrieta Valley Unified,100420,Vista Murrieta High,1718,56.8474970896,0.408031308491
38,Davis Joint Unified,6066245,Emerson (Ralph Waldo) Jr. High,181,83.9447513812,0.521778584392
39,Santa Ana Unified,108365,Segerstrom High,47,82.7446808511,0.673099513341
40,Vista Unified,3730785,Palomar High Independent Stud,14,57.0,0.523737297133
41,Poway Unified,3731528,Westview High,1675,61.8220895522,0.590174713507
42,Tulare Joint Union High,5435466,Tulare Western High,418,45.9043062201,0.509095204347
43,Fremont Unified,135244,Mission San Jose High,276,75.2572463768,0.766219839142
44,Elk Grove Unified,3430477,Florin High,130,35.5230769231,0.724257282954
45,Grossmont Union High,3731536,Grossmont Middle College,51,70.2352941176,0.515335113302
46,Muroc Joint Unified,1531987,Desert Junior-Senior High,290,45.9344827586,0.289198606272
47,West Contra Costa Unified,735316,Pinole Valley High,337,30.2492581602,0.820333432569
48,Corona-Norco Unified,3334232,Norco High,1517,48.762030323,0.521374277896
49,Los Banos Unified,120923,Pacheco High,206,43.7524271845,0.609182058047
50,Simi Valley Unified,5636188,Simi Valley High,1986,49.6263846928,0.510060259422
51,San Juan Unified,3430493,Bella Vista High,2050,66.9912195122,0.486412512219
52,El Dorado Union High,930149,"Independent Learning Ctr., Alt",70,24.1428571429,0.376518218623
53,Hanford Joint Union High,1634401,Hanford High,679,39.4197349043,0.41235459286
54,Los Gatos-Saratoga Joint Union High,4337762,Saratoga High,642,69.6152647975,0.764052462527
55,Simi Valley Unified,5635008,Royal High,1773,47.7986463621,0.502965372106
56,Desert Sands Unified,118885,Shadow Hills High,213,54.5399061033,0.680439104503
57,Tulare Joint Union High,5435409,Tulare Union High,672,55.4107142857,0.509095204347
58,Berkeley Unified,131177,Berkeley High,1388,64.2312680115,0.95595970901
59,San Benito High,3537008,San Benito High,1252,48.7220447284,0.630313644324
60,Oxnard Union High,5630066,"Frontier High, Cont.",18,17.0,0.562587476419
61,Laguna Beach Unified,3033206,Laguna Beach High,1170,73.188034188,0.55997588909
62,Capistrano Unified,3038569,Dana Hills High,2508,69.1451355662,0.456465596753
63,Grossmont Union High,3734548,Monte Vista High,394,47.2944162437,0.567637598284
64,Modesto City High,5030010,Beyer (Fred C.) High,1106,46.9240506329,0.503361941726
65,Perris Union High,3330172,"Perris Lake High, Cont.",21,19.0,0.599527085125
66,Lodi Unified,3930237,Bear Creek High,515,54.1766990291,0.613983375582
67,Santa Paula Union High,5635776,Santa Paula High,70,57.0857142857,0.691237192231
68,Placentia-Yorba Linda Unified,6119556,Parkview,26,61.1538461538,0.503782332845
69,Shasta Union High,4530309,North State Independence High,131,21.3511450382,0.35168792198
70,Kern Union High,125062,Tierra Del Sol Continuation Hi,12,17.0,0.568197553658
71,Hanford Joint Union High,118919,Sierra Pacific High,382,48.9397905759,0.41235459286
72,Modesto City High,121129,Gregori High,868,39.2995391705,0.624695161083
73,Azusa Unified,1933449,Gladstone High,21,38.0,0.461583577713
74,South Monterey County Joint Union High,2732170,King City High,107,73.6168224299,0.708883025506
75,Sacramento City Unified,3434636,Johnson (Hiram W.) High,95,39.7368421053,0.797459584296
76,North Monterey County Unified,2730125,North Monterey County Ctr,16,44.0,0.638313875535
77,Fresno Unified,1030287,Young Academic Center,166,13.9759036145,0.770626242545
78,Fortuna Union High,108688,Academy of the Redwoods,176,66.4318181818,0.516473887136
79,Escalon Unified,3932308,Escalon High,662,42.0196374622,0.38561479177
80,Fontana Unified,3633302,Fontana High,75,49.3466666667,0.767511394713
81,Hayward Unified,135319,Mt. Eden High,130,42.9692307692,0.805712270804
82,Alvord Unified,3334299,Norte Vista High,167,39.6526946108,0.641564318035
83,Conejo Valley Unified,5630108,"Conejo Valley High, Cont.",47,19.3404255319,0.493549203137
84,Tamalpais Union High,2130078,Tamiscal High (Alternative),82,70.5487804878,0.758831277691
85,Elk Grove Unified,116897,Cosumnes Oaks High,850,55.9411764706,0.635654169855
86,Anaheim Union High,3033115,John F. Kennedy High,789,66.6108998733,0.620361429163
87,Fullerton Joint Union High,3037348,Sunny Hills High,584,66.470890411,0.634521880065
88,Banning Unified,3330214,Banning High,181,22.6629834254,0.449500318945
89,Plumas Unified,3236007,Quincy Junior/Senior High,187,60.0320855615,0.579813250333
90,San Juan Unified,3436714,Rio Americano High,1567,58.3573707722,0.613832853026
91,San Juan Unified,3431111,Casa Roble Fundamental High,1582,43.4058154235,0.442007644589
92,Simi Valley Unified,5630322,Santa Susana High,1194,63.3793969849,0.510060259422
93,Pittsburg Unified,735407,Pittsburg Senior High,252,38.2341269841,0.811901646119
94,San Mateo Union High,4133070,Hillsdale High,643,62.2612752722,0.779979830754
95,Delano Joint Union High,100529,Cesar E. Chavez High,26,92.1538461538,0.800452147702
96,Oak Park Unified,5630132,Oak Park High,1613,78.9107253565,0.679618001047
97,Salinas Union High,2730166,Everett Alvarez High,234,45.094017094,0.766725159026
98,Natomas Unified,3430584,Natomas High,100,47.08,0.638572425017
99,San Leandro Unified,137588,San Leandro High,385,35.561038961,0.737482842991
100,Tracy Joint Unified,3930302,Merrill F. West High,608,43.40625,0.628774661119
101,Jefferson Union High,4135075,Oceana High,138,61.768115942,0.814388961892
102,Elk Grove Unified,3430592,Laguna Creek High,499,48.4368737475,0.669520992267
103,Fresno County Office of Education,1030337,Fresno County Court,11,10.0,0.604175194433
104,San Diego Unified,3733698,Madison High,377,36.0265251989,0.604657849339
105,Hughson Unified,5032651,Hughson High,536,59.0858208955,0.390536723164
106,Stanislaus County Office of Education,5030085,John B. Allard,136,2.86764705882,0.616432613708
107,Sierra Sands Unified,1530054,Mesquite Cont. High,57,15.7192982456,0.31420233463
108,Yucaipa-Calimesa Joint Unified,3633351,Green Valley High,33,6.36363636364,0.383247817085
109,Sweetwater Union High,3730124,Southwest Senior High,12,58.0,0.653173965448
110,Brawley Union High,1331404,Brawley High,224,61.4955357143,0.697323900338
111,Soledad Unified,2730190,Soledad High,13,46.0,0.819921302369
112,Turlock Unified,5036884,"Roselawn High, Cont.",34,0.0,0.616432613708
113,Shasta County Office of Education,118992,Magnolia Independent Learning,29,13.8620689655,0.35168792198
114,Elk Grove Unified,108753,Pleasant Grove High,1403,71.2786885246,0.53358802929
115,Kern Union High,1530385,Ridgeview High,515,42.1514563107,0.441355674029
116,Placer Union High,3135704,Placer High,1272,47.3011006289,0.466746794872
117,Elk Grove Unified,3430618,Sheldon High,826,49.0847457627,0.599445599446
118,Hemet Unified,106716,Hamilton High,255,45.8509803922,0.306974190005
119,Placer Union High,3132453,Del Oro High,2001,65.8155922039,0.406476190476
120,Patterson Joint Unified,5036256,Patterson High,368,45.339673913,0.577589023195
121,Dos Palos Oro Loma Joint Unified,2431203,Dos Palos High,146,43.8356164384,0.372367312553
122,Surprise Valley Joint Unified,2537702,Surprise Valley High,13,46.0,0.266339869281
123,San Juan Unified,3430097,La Entrada Continuation High,29,0.0,0.527574273001
124,Lodi Unified,3930344,Independence,73,12.6849315068,0.41589295467
125,Twin Rivers Unified,3430634,Elwood J. Keema High,147,13.6462585034,0.524216204068
126,East Side Union High,4337903,Silver Creek High,61,73.7704918033,0.772476732629
127,East Side Union High,4335204,Oak Grove High,278,40.9928057554,0.723253757737
128,Central Unified,1030386,Central Unif. Alter/Opp,23,17.0,0.586681844052
129,San Diego Unified,107219,San Diego Science and Technol,25,39.76,0.703490464196
130,Mt. Diablo Unified,731380,Clayton Valley High,1425,48.6828070175,0.66013560674
131,San Luis Coastal Unified,4034807,Morro Bay High,671,54.9269746647,0.582924435721
132,Lake Tahoe Unified,930040,Mt. Tallac High,12,0.0,0.64748427673
133,Lake Elsinore Unified,3332350,Elsinore High,1192,50.2055369128,0.382344624781
134,Napa Valley Unified,121087,American Canyon High,246,46.0691056911,0.717882632831
135,Kern Union High,1530112,Vista West Continuation,86,9.09302325581,0.184210526316
136,Plumas Unified,3232006,Chester Junior/Senior High,148,50.0675675676,0.260989010989
137,Moorpark Unified,5630215,Community High,40,30.0,0.518262586377
138,Northern Humboldt Union High,1235209,McKinleyville High,555,43.4234234234,0.657088577535
139,Tustin Unified,3032109,Foothill High,1800,75.3588888889,0.624855443582
140,Sacramento City Unified,3434768,Kennedy (John F.) High,330,47.8484848485,0.746039824416
141,Orange Unified,3035409,Orange High,283,43.8127208481,0.569069526537
142,Chawanakee Unified,117010,Minarets High,223,48.7802690583,0.315913688469
143,Poway Unified,3730819,Rancho Bernardo High,1748,58.4553775744,0.555760188088
144,Anderson Valley Unified,2330900,Anderson Valley Jr./Sr. High,11,73.0,0.580357142857
145,Livermore Valley Joint Unified,133397,Granada High,1703,66.5320023488,0.429708222812
146,Fremont Union High,4331799,Cupertino High,583,68.3567753002,0.810852120749
147,Ceres Unified,5030168,Endeavor Alternative,32,19.0,0.549878345499
148,Taft Union High,1530138,"Buena Vista High, Cont.",52,11.6346153846,0.191363777571
149,Santa Maria Joint Union High,4231452,Delta High,11,0.0,0.43197728687
150,Los Banos Unified,119073,Crossroads Alternative Ed.,13,0.0,0.609182058047
151,Poway Unified,3735842,Abraxas Continuation High,29,7.0,0.473045822102
152,Amador County Unified,330019,"Independence High, Cont.",22,26.0,0.385672227674
153,San Juan Unified,3432838,Encina Preparatory High,115,20.9217391304,0.742994588094
154,Shoreline Unified,2134310,Tomales High,116,60.3103448276,0.77648878577
155,Placer Union High,3131687,"Chana High, Cont.",68,9.23529411765,0.643084541917
156,Folsom-Cordova Unified,3434792,"Kinney High, Cont.",40,10.75,0.513401072086
157,East Side Union High,4330023,Santa Teresa High,1039,48.3763233879,0.723253757737
158,Riverside Unified,3336492,Ramona High,491,40.9918533605,0.554218787348
159,Ukiah Unified,2335024,Ukiah High,1024,43.51953125,0.634938728983
160,Hesperia Unified,3630472,Mojave High,12,0.0,0.346627880273
161,Coachella Valley Unified,3330354,West Shores High,14,50.0,0.482014388489
162,Willows Unified,1132851,Willows High,259,33.7104247104,0.319185059423
163,Folsom-Cordova Unified,3430709,Folsom Lake High,40,30.6,0.496486605182
164,Fullerton Joint Union High,3037496,Troy High,888,80.3006756757,0.591143294806
165,Poway Unified,3730074,Mt. Carmel High,1360,52.7544117647,0.590174713507
166,Riverside Unified,3330362,Summit View Ind. Stdy.,130,18.4461538462,0.55196454629
167,Fresno Unified,1032507,Fresno High,330,37.8363636364,0.571761688236
168,South San Francisco Unified,4137279,South San Francisco High,128,49.6875,0.823785517874
169,Ventura Unified,5630272,Pacific High,27,15.0,0.640656361139
170,Amador County Unified,330050,North Star Independent Study,41,24.2195121951,0.385672227674
171,Turlock Unified,5030283,Pitman (John H.) High,1277,48.8582615505,0.434776749618
172,Clovis Unified,1030469,Enterprise Alternative,40,28.175,0.398396767466
173,Ventura Unified,5630348,Foothill Technology High,931,73.880773362,0.640656361139
174,Hesperia Unified,119115,Oak Hills High,1049,36.8970448046,0.291064388962
175,San Jose Unified,4335949,Pioneer High,1053,65.7150997151,0.722009598445
176,San Bernardino City Unified,3631082,Arroyo Valley,45,24.4,0.736587270597
177,Upland Unified,3637584,Upland High,1652,49.3280871671,0.610185756392
178,Stanislaus County Office of Education,5030226,Petersen Alternative Center f,28,10.7142857143,0.504190412337
179,Desert Sands Unified,3330388,Palm Desert High,1352,61.1198224852,0.505620848237
180,Chico Unified,431502,Fair View High (Continuation),144,10.2986111111,0.611191139281
181,Konocti Unified,1735000,Lower Lake High,501,26.3453093812,0.431428571429
182,Ventura Unified,5630298,El Camino High,223,63.7757847534,0.733727810651
183,Galt Joint Union High,119131,Liberty Ranch High,793,47.9659520807,0.473642263464
184,Moreno Valley Unified,3330396,Canyon Springs High,552,43.8097826087,0.601864262215
185,Capistrano Unified,113381,San Juan Hills High,1534,69.8898305085,0.43391730904
186,Grossmont Union High,3731809,El Capitan High,1569,38.5474824729,0.28692779613
187,San Joaquin County Office of Education,3930468,San Joaquin County Community,98,17.2959183673,0.484574111335
188,Clovis Unified,1030501,Buchanan High,2015,63.5895781638,0.398396767466
189,Jurupa Unified,3330412,Jurupa Valley High,301,36.8936877076,0.58273381295
190,Castro Valley Unified,135533,Redwood Continuation High,61,16.8524590164,0.748513127992
191,El Dorado Union High,936302,Ponderosa High,2067,66.6211901306,0.378048780488
192,Trinity Alps Unified,5337456,Trinity High,373,36.6139410188,0.41028128031
193,Tustin Unified,3037553,Tustin High,476,62.1302521008,0.624855443582
194,Pierce Joint Unified,635250,Pierce High,77,57.1818181818,0.428927680798
195,Waterford Unified,5030259,Waterford High,259,60.0579150579,0.505358150028
196,El Dorado Union High,930164,Union Mine High,1062,54.2306967985,0.335960591133
197,Madera Unified,110965,Madera South High,251,36.4262948207,0.589822329458
198,Mammoth Unified,2630010,Mammoth High,159,57.8050314465,0.452304394427
199,Nevada County Office of Education,113019,Nevada County Academy of Lear,13,0.0,0.486882716049
200,Morgan Hill Unified,4333951,Live Oak High,755,47.9231788079,0.62508259548
201,Selma Unified,1036672,Selma High,172,59.4709302326,0.409964736662
202,Kern Union High,1532290,East Bakersfield High,199,45.5226130653,0.288645690834
203,Scotts Valley Unified,4430211,Scotts Valley High,837,63.109916368,0.715371868603
204,Tehachapi Unified,1530245,"Monroe High, Cont.",47,23.7446808511,0.264682952183
205,Moreno Valley Unified,3330438,Valley View High,422,52.8933649289,0.546990496304
206,Caruthers Unified,1030535,Caruthers High,79,46.8734177215,0.386666666667
207,Sweetwater Union High,3731064,Chula Vista Senior High,138,49.8333333333,0.754016957886
208,Sacramento City Unified,108951,Arthur A. Benjamin Health Pro,56,42.8035714286,0.813576409309
209,Kern Union High,1530252,Arvin High,42,43.6666666667,0.645581395349
210,Corona-Norco Unified,3330446,Centennial High,1051,55.7583254044,0.432162875041
211,Tamalpais Union High,2134419,San Andreas High (Continuatio,20,45.0,0.786662367672
212,Ramona City Unified,3735958,"Montecito High, Cont.",19,16.0,0.315043052507
213,Kern Union High,110999,Frontier High,1956,48.0746421268,0.413674372848
214,Chaffey Joint Union High,3637659,"Valley View High, Cont.",44,15.6363636364,0.740069892208
215,San Juan Unified,3435930,Mira Loma High,929,62.1431646932,0.613677778969
216,Sequoia Union High,4138053,Woodside High,665,66.362406015,0.786446020489
217,Los Molinos Unified,5235106,Los Molinos High,69,55.1884057971,0.259711431743
218,Sonora Union High,5530019,"Cassina (Dario) High, Cont.",28,21.0,0.402743379691
219,Ramona City Unified,3735974,Ramona High,1538,47.8914174252,0.315043052507
220,East Side Union High,4333639,Lick (James) High,67,40.328358209,0.790654620853
221,Washington Unified,5735154,River City Senior High,956,36.2332635983,0.782843431314
222,Carmel Unified,2730414,Carmel High,742,66.3126684636,0.679044744784
223,Beaumont Unified,3330479,Beaumont Senior High,1271,41.9881982691,0.465511092089
224,Merced Union High,2439602,"Yosemite High, Cont.",50,9.96,0.541278550466
225,Twin Rivers Unified,3436979,Rio Linda High,779,38.6649550706,0.671213208902
226,Santa Clara Unified,4330247,Wilson Alternative,32,22.125,0.768776432842
227,Lake Elsinore Unified,3330487,Temescal Canyon High,1216,45.5246710526,0.453914327917
228,Wasco Union High,1536440,Wasco High,100,47.77,0.391639871383
229,Red Bluff Joint Union High,5237151,"Salisbury High, Cont.",45,13.6888888889,0.313456053928
230,Garden Grove Unified,3035581,Pacifica High,1257,65.4025457438,0.475728758779
231,Kern County Office of Education,1530302,Kern County Juvenile Court,37,14.0540540541,0.42465976693
232,Temecula Valley Unified,3330495,Rancho Vista High,30,33.0,0.408742194469
233,Fort Sage Unified,1833409,Herlong High,29,30.724137931,0.200417536534
234,Marysville Joint Unified,5835202,Marysville High,619,46.6268174475,0.226726726727
235,Kern County Office of Education,1530310,Kern County Community,229,5.89956331878,0.42465976693
236,Hemet Unified,3330503,Helen Hunt Jackson Alternativ,190,30.3631578947,0.467771639042
237,Fortuna Union High,1233352,East High (Continuation),17,6.0,0.516473887136
238,Mountain View-Los Altos Union High,4334728,Mountain View High,1285,69.2677042802,0.829648526077
239,Placer Union High,3131851,Colfax High,948,52.3955696203,0.391708967851
240,Riverside Unified,3330511,Opportunity Program,111,8.06306306306,0.55196454629
241,Sacramento City Unified,3430865,West Campus,242,72.7190082645,0.797459584296
242,Moorpark Unified,5630371,Moorpark College,51,64.6470588235,0.518262586377
243,Santa Cruz City High,4432340,Harbor High,585,63.5606837607,0.838548185232
244,Conejo Valley Unified,123349,Century Academy,33,75.3636363636,0.573899239703
245,East Nicolaus Joint Union High,5132758,East Nicolaus High,223,60.6502242152,0.361258278146
246,Tustin Unified,102871,Arnold O. Beckman High,1106,76.842676311,0.624855443582
247,Elk Grove Unified,3430873,Franklin High,882,58.783446712,0.635654169855
248,Salinas Union High,2734556,Salinas High,952,51.618697479,0.752533507682
249,San Ramon Valley Unified,113118,Dougherty Valley High,597,72.6365159129,0.711773832098
250,Murrieta Valley Unified,3330529,Murrieta Valley High,1794,59.7424749164,0.551023137622
251,Central Unified,1030626,Central High East Campus,1141,39.2322524102,0.586681844052
252,Kern Union High,1530344,Stockdale High,1137,59.4388742304,0.815833333333
253,Hemet Unified,3330537,West Valley High,642,48.445482866,0.410739052903
254,Garden Grove Unified,3033578,La Quinta High,69,63.5072463768,0.601399900892
255,Sacramento City Unified,3431012,Burbank (Luther) High,11,45.0,0.810262114997
256,Stockton Unified,3932654,Franklin High,139,45.3669064748,0.546288209607
257,San Diego Unified,3730173,Serra High,773,56.5433376455,0.582085269983
258,Corona-Norco Unified,3330131,Corona-Norco Alternative,12,50.0,0.581043375328
259,Oxnard Union High,5634548,Oxnard High,422,52.2345971564,0.647087467283
260,San Mateo Union High,4130217,Aragon High,644,67.8819875776,0.772713878794
261,Val Verde Unified,3330552,Rancho Verde High,228,45.5614035088,0.553964887475
262,Fortuna Union High,1233402,Fortuna Union High,814,35.0663390663,0.516473887136
263,Campbell Union High,4330239,Leigh High,1334,56.2338830585,0.741318214033
264,Mojave Unified,1534460,Mojave Jr./Sr. High,26,45.9230769231,0.3264781491
265,Mt. Diablo Unified,731646,College Park High,1601,57.7870081199,0.706974540128
266,Val Verde Unified,3330560,Val Verde High,14,21.0,0.624669797476
267,Kern Union High,1530369,Centennial High,1422,56.5210970464,0.298972449739
268,Vacaville Unified,4837803,Vacaville High,1568,44.8852040816,0.570959803117
269,Los Banos Unified,2431492,"San Luis High, Cont.",29,6.72413793103,0.609182058047
270,Hemet Unified,113159,Tahquitz High,495,36.595959596,0.410739052903
271,Campbell Union High,4336137,Prospect High,566,61.5636042403,0.764052462527
272,Fullerton Joint Union High,3033610,"La Vista High, Cont.",66,16.3939393939,0.591143294806
273,Shasta Union High,4532750,Enterprise High,1064,49.9257518797,0.295739575316
274,San Lorenzo Unified,137745,Royal Sunset (Continuation),11,0.0,0.819102405629
275,Palm Springs Unified,3330578,Cathedral City High,435,49.2068965517,0.696723575888
276,Fresno Unified,1030675,Sunnyside High,95,47.4947368421,0.568887253098
277,El Dorado Union High,930222,Vista High,12,33.0,0.376518218623
278,Yosemite Unified,2030104,Evergreen High,11,9.0,0.259656652361
279,East Side Union High,4330031,Independence High,154,45.7792207792,0.800276490201
280,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),112,16.9553571429,0.581043375328
281,Clovis Unified,1030683,Clovis East High,893,60.522956327,0.398396767466
282,Acalanes Union High,733725,Las Lomas High,1501,67.8854097268,0.74777603349
283,Upland Unified,3630456,Hillside High,22,18.0,0.610185756392
284,El Tejon Unified,1530401,Frazier Mountain High,11,45.0,0.304721030043
285,Mountain View-Los Altos Union High,4334116,Los Altos High,1084,77.6439114391,0.776614310646
286,Perris Union High,113191,Heritage High,923,44.8429035753,0.502294893861
287,Esparto Unified,5732904,Esparto High,81,54.3456790123,0.542914171657
288,Sutter Union High,5137500,Sutter High,655,42.4427480916,0.351928692178
289,Roseville Joint Union High,3130119,"Independence High, Alt.",74,51.5675675676,0.465835086665
290,Claremont Unified,1931823,Claremont High,1432,58.3470670391,0.593502314996
291,Campbell Union High,4331955,Del Mar High,340,46.8470588235,0.769785351466
292,Val Verde Unified,109108,Citrus Hill High,213,48.4600938967,0.599527085125
293,Lindsay Unified,5432414,Lindsay Senior High,92,38.0869565217,0.449897750511
294,Sequoia Union High,4135687,"Redwood High, Cont.",15,8.0,0.847305389222
295,Yuba City Unified,5139001,Yuba City High,830,44.4228915663,0.402011581835
296,Garden Grove Unified,3035706,Rancho Alamitos High,345,39.9130434783,0.61663399608
297,San Luis Coastal Unified,4036703,San Luis Obispo High,1386,59.7453102453,0.644798745426
298,Lodi Unified,3934783,Lodi High,1558,58.5115532734,0.501566784175
299,Hemet Unified,3332673,Hemet High,1635,49.7688073394,0.399497487437
300,Merced Union High,2433605,Livingston High,29,62.1379310345,0.572062084257
301,San Diego Unified,107078,Kearny Digital Media & Design,43,86.3023255814,0.63646714996
302,Morongo Unified,3630209,Monument Alternative/Continuat,16,38.0,0.330801687764
303,Anderson Union High,4530762,North Valley High,58,8.74137931034,0.253796337651
304,Temecula Valley Unified,3330636,Susan H. Nelson High,83,47.1927710843,0.408742194469
305,Vacaville Unified,4833869,Country High,18,6.0,0.570959803117
306,San Diego Unified,107086,Kearny SCT,22,73.0,0.63646714996
307,San Diego County Office of Education,124685,East Region Community-La Mesa,12,8.0,0.613442403744
308,San Lorenzo Unified,137810,San Lorenzo High,76,38.1710526316,0.789598540146
309,Santa Rosa High,4936803,Santa Rosa High,1286,58.200622084,0.776655629139
310,Murrieta Valley Unified,3330644,Creekside High,14,38.0,0.551023137622
311,Escondido Union High,3732054,"Valley High, Cont.",22,14.0,0.369605142332
312,Potter Valley Community Unified,2330041,Potter Valley High,47,38.2765957447,0.49634369287
313,Imperial Unified,1335900,Imperial High,273,67.2710622711,0.610309278351
314,Kern Union High,1536606,West High,494,36.1659919028,0.40262955988
315,Folsom-Cordova Unified,3430501,"Walnutwood High, Alt.",77,38.8441558442,0.513401072086
316,San Jose Unified,4330080,Gunderson High,215,48.8604651163,0.726104035234
317,Carlsbad Unified,3730017,Carlsbad Village Academy,21,19.0,0.549352222947
318,Sonora Union High,5530043,Bird High,48,33.5833333333,0.402743379691
319,Orange Unified,3035748,Richland Continuation High,56,14.5357142857,0.569069526537
320,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,596,46.6744966443,0.658152554234
321,Elk Grove Unified,105916,Monterey Trail High,145,54.2689655172,0.53358802929
322,Tamalpais Union High,2132587,Redwood High,1652,75.053874092,0.786662367672
323,Kern Union High,1530476,Liberty High,1404,52.6937321937,0.298972449739
324,Del Norte County Unified,836205,Sunset High,40,9.975,0.407816091954
